#query	target	q_length	bitscore	bsr	expect	aln_length	identity	ec	product
upper_euphotic_10m_913_0	hmg:100197533	333	1189	0.663134411601	0.0	333.0	100.0		similar to Glutamine synthetase, glutamate--ammonia ligase
upper_euphotic_10m_6024_0	ppp:PhpapaCp039	286	1171	0.674150834773	0.0	286.0	100.0		psaA; PSI P700 apoprotein A1; K02689 photosystem I P700 chlorophyll a apoprotein A1
upper_euphotic_10m_2497_0	hmg:100199453	305	1167	0.746163682864	0.0	305.0	100.0		similar to DNA-directed RNA polymerase beta chain
upper_euphotic_10m_6024_0	ath:ArthCp022	286	1162	0.668969487622	0.0	286.0	100.0		psaA; PSI P700 apoprotein A1; K02689 photosystem I P700 chlorophyll a apoprotein A1
upper_euphotic_10m_6024_0	sbi:SobiCp022	286	1161	0.668393782383	0.0	286.0	100.0		psaA; photosystem I P700 chlorophyll a apoprotein A1; K02689 photosystem I P700 chlorophyll a apoprotein A1
upper_euphotic_10m_6213_0	hmg:100201944	303	1160	0.771789753826	0.0	303.0	100.0		similar to ATP synthase beta subunit
upper_euphotic_10m_6024_0	pop:Poptr_cp022	286	1160	0.667818077145	0.0	286.0	100.0		psaA; photosystem I P700 chlorophyll a apoprotein A1; K02689 photosystem I P700 chlorophyll a apoprotein A1
upper_euphotic_10m_6024_0	zma:845195	286	1160	0.667818077145	0.0	286.0	100.0		psaA; PSI P700 apoprotein A1; K02689 photosystem I P700 chlorophyll a apoprotein A1
upper_euphotic_10m_6213_0	xtr:100490926	303	1139	0.757817697937	0.0	303.0	100.0		ATP synthase subunit beta-like
upper_euphotic_10m_5466_0	smo:SELMODRAFT_173603	273	1132	0.772696245734	0.0	273.0	100.0		hypothetical protein
upper_euphotic_10m_7688_0	xtr:100489951	334	1130	0.639140271493	0.0	334.0	100.0		adenosylhomocysteinase-like
upper_euphotic_10m_5466_0	ath:AT1G80070	274	1126	0.768600682594	0.0	274.0	100.0		SUS2; SUS2 (ABNORMAL SUSPENSOR 2); K12856 pre-mRNA-processing factor 8
upper_euphotic_10m_5466_0	ppp:PHYPADRAFT_214404	273	1122	0.765870307167	0.0	273.0	100.0		hypothetical protein; K12856 pre-mRNA-processing factor 8
upper_euphotic_10m_5466_0	ppp:PHYPADRAFT_200564	273	1122	0.765870307167	0.0	273.0	100.0		hypothetical protein; K12856 pre-mRNA-processing factor 8
upper_euphotic_10m_5466_0	pop:POPTR_592707	274	1121	0.765187713311	0.0	274.0	100.0		hypothetical protein; K12856 pre-mRNA-processing factor 8
upper_euphotic_10m_3254_0	ppp:PHYPADRAFT_234559	314	1118	0.624232272473	0.0	314.0	100.0		hypothetical protein
upper_euphotic_10m_4683_0	cme:CMV047C	238	1083	0.833718244804	0.0	238.0	100.0		photosystem II Q(b) protein (D1); K02703 photosystem II P680 reaction center D1 protein
upper_euphotic_10m_6213_0	bfo:BRAFLDRAFT_113766	304	1079	0.717897538257	0.0	304.0	100.0	3.6.3.14	hypothetical protein; K02133 F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]
