#query	target	q_length	bitscore	bsr	expect	aln_length	identity	ec	product
below_euphotic_200m_4060_0	fig|1004149.3.peg.51	297	1375	0.922199865862	0.0	297.0	100.0	3.6.3.14	ATP synthase alpha chain (EC 3.6.3.14) [Mesoflavibacter zeaxanthinifaciens S86]
below_euphotic_200m_4060_0	fig|1034807.4.peg.157	297	1353	0.907444668008	0.0	297.0	100.0	3.6.3.14	ATP synthase alpha chain (EC 3.6.3.14) [Flavobacterium branchiophilum FL-15]
below_euphotic_200m_4060_0	fig|1034807.5.peg.158	297	1353	0.907444668008	0.0	297.0	100.0	3.6.3.14	ATP synthase alpha chain (EC 3.6.3.14) [Flavobacterium branchiophilum FL-15]
below_euphotic_200m_4060_0	fig|1008457.3.peg.120	297	1352	0.906773977197	0.0	297.0	100.0	3.6.3.14	ATP synthase alpha chain (EC 3.6.3.14) [Myroides injenensis M09-0166]
below_euphotic_200m_4060_0	fig|1041826.3.peg.1705	297	1351	0.906103286385	0.0	297.0	100.0	3.6.3.14	ATP synthase alpha chain (EC 3.6.3.14) [Flavobacterium columnare ATCC 49512]
below_euphotic_200m_3920_0	fig|1042378.3.peg.3766	310	1348	0.835709857409	0.0	310.0	100.0	3.5.1.5	Urease alpha subunit (EC 3.5.1.5) [Oceanicola sp. S124]
below_euphotic_200m_2508_0	fig|1003237.3.peg.2655	323	1345	0.795387344766	0.0	323.0	100.0		Iron-sulfur cluster assembly protein SufB [Azospirillum amazonense Y2]
below_euphotic_200m_6334_0	fig|1002672.3.peg.596	331	1341	0.744173140954	0.0	331.0	100.0	1.4.1.13	Glutamate synthase [NADPH] large chain (EC 1.4.1.13) [Pelagibacter sp. IMCC9063]
below_euphotic_200m_2508_0	fig|1033802.3.peg.17	323	1337	0.790656416322	0.0	323.0	100.0		Iron-sulfur cluster assembly protein SufB [Salinisphaera shabanensis E1L3A]
below_euphotic_200m_2508_0	fig|1026882.3.peg.1607	323	1334	0.788882318155	0.0	323.0	100.0		Iron-sulfur cluster assembly protein SufB [Methylophaga aminisulfidivorans MP]
below_euphotic_200m_2704_0	fig|102129.3.peg.3559	314	1325	0.793888556022	0.0	314.0	100.0	2.7.7.6	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6) [Leptolyngbya sp. PCC 7375]
below_euphotic_200m_6334_0	fig|1006554.3.peg.579	332	1324	0.73473917869	0.0	332.0	100.0	1.4.1.13	Glutamate synthase [NADPH] large chain (EC 1.4.1.13) [Acetobacter pasteurianus NBRC 101655]
below_euphotic_200m_6334_0	fig|1036743.4.peg.20	332	1321	0.73307436182	0.0	332.0	100.0	1.4.1.13	Glutamate synthase [NADPH] large chain (EC 1.4.1.13) [Rhodospirillum rubrum F11]
below_euphotic_200m_6334_0	fig|1003237.3.peg.5020	332	1320	0.732519422863	0.0	332.0	100.0	1.4.1.13	Glutamate synthase [NADPH] large chain (EC 1.4.1.13) [Azospirillum amazonense Y2]
below_euphotic_200m_6334_0	fig|1004836.3.peg.2644	333	1320	0.732519422863	0.0	333.0	100.0	1.4.1.13	Glutamate synthase [NADPH] large chain (EC 1.4.1.13) [Gluconacetobacter sp. SXCC-1]
below_euphotic_200m_2508_0	fig|1034944.4.peg.4445	323	1320	0.780603193377	0.0	323.0	100.0		Iron-sulfur cluster assembly protein SufB [Legionella sp. LegM]
below_euphotic_200m_2508_0	fig|1002672.3.peg.1317	323	1315	0.777646363099	0.0	323.0	100.0		Iron-sulfur cluster assembly protein SufB [Pelagibacter sp. IMCC9063]
below_euphotic_200m_2704_0	fig|103690.1.peg.1901	314	1315	0.787896944278	0.0	314.0	100.0	2.7.7.6	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6) [Nostoc sp. PCC 7120]
below_euphotic_200m_2704_0	fig|103690.10.peg.2089	314	1315	0.787896944278	0.0	314.0	100.0	2.7.7.6	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6) [Nostoc sp. PCC 7120]
below_euphotic_200m_2704_0	fig|1041057.3.peg.3563	314	1306	0.782504493709	0.0	314.0	100.0	2.7.7.6	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6) [Prochloron didemni P2-Fiji]
below_euphotic_200m_2704_0	fig|1041057.4.peg.1109	314	1306	0.782504493709	0.0	314.0	100.0	2.7.7.6	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6) [Prochloron didemni P3-Solomon]
below_euphotic_200m_4237_0	fig|1003200.3.peg.845	314	1305	0.795246800731	0.0	314.0	100.0		NAD-dependent formate dehydrogenase alpha subunit [Achromobacter xylosoxidans AXX-A]
below_euphotic_200m_4237_0	fig|1036672.3.peg.3999	314	1305	0.795246800731	0.0	314.0	100.0		NAD-dependent formate dehydrogenase alpha subunit [Tetrathiobacter kashmirensis WT001]
below_euphotic_200m_4237_0	fig|1007105.3.peg.2070	313	1279	0.779402803169	0.0	313.0	100.0		NAD-dependent formate dehydrogenase alpha subunit [Pusillimonas sp. T7-7]
below_euphotic_200m_4237_0	fig|1033802.3.peg.1773	312	1273	0.775746496039	0.0	312.0	100.0		NAD-dependent formate dehydrogenase alpha subunit [Salinisphaera shabanensis E1L3A]
below_euphotic_200m_4237_0	fig|1001585.3.peg.456	313	1257	0.765996343693	0.0	313.0	100.0		NAD-dependent formate dehydrogenase alpha subunit [Pseudomonas mendocina NK-01]
below_euphotic_200m_3920_0	fig|1050720.3.peg.79	311	1254	0.777433353999	0.0	311.0	100.0	3.5.1.5	Urease alpha subunit (EC 3.5.1.5) [Agrobacterium tumefaciens F2]
below_euphotic_200m_3920_0	fig|102129.3.peg.5031	310	1248	0.773713577185	0.0	310.0	100.0	3.5.1.5	Urease alpha subunit (EC 3.5.1.5) [Leptolyngbya sp. PCC 7375]
